TXNID:236842 | STATUS:REJECTED | LATENCY:92ms
TXNID:407314 | STATUS:PENDING | LATENCY:15ms
TXNID:369676 | STATUS:REJECTED | LATENCY:27ms
TXNID:365334 | STATUS:PENDING | LATENCY:92ms
TXNID:673786 | STATUS:FAILURE | LATENCY:147ms
TXNID:845498 | STATUS:SUCCESS | LATENCY:63ms
TXNID:891818 | STATUS:FAILURE | LATENCY:84ms
TXNID:41939 | STATUS:REJECTED | LATENCY:87ms
TXNID:332208 | STATUS:PENDING | LATENCY:179ms
TXNID:916644 | STATUS:PENDING | LATENCY:193ms
TXNID:138098 | STATUS:REJECTED | LATENCY:170ms
TXNID:333355 | STATUS:FAILURE | LATENCY:81ms
TXNID:57974 | STATUS:FAILURE | LATENCY:50ms
TXNID:197678 | STATUS:REJECTED | LATENCY:19ms
TXNID:874769 | STATUS:SUCCESS | LATENCY:32ms
TXNID:731474 | STATUS:REJECTED | LATENCY:104ms
TXNID:993258 | STATUS:REJECTED | LATENCY:176ms
TXNID:714526 | STATUS:SUCCESS | LATENCY:54ms
TXNID:604808 | STATUS:PENDING | LATENCY:49ms
TXNID:982869 | STATUS:PENDING | LATENCY:186ms
TXNID:480859 | STATUS:REJECTED | LATENCY:119ms
TXNID:391979 | STATUS:SUCCESS | LATENCY:137ms
TXNID:693194 | STATUS:PENDING | LATENCY:87ms
TXNID:200933 | STATUS:PENDING | LATENCY:180ms
TXNID:141794 | STATUS:PENDING | LATENCY:120ms
TXNID:188125 | STATUS:SUCCESS | LATENCY:76ms
TXNID:658009 | STATUS:PENDING | LATENCY:21ms
TXNID:586842 | STATUS:FAILURE | LATENCY:136ms
TXNID:8555 | STATUS:SUCCESS | LATENCY:22ms
TXNID:340606 | STATUS:SUCCESS | LATENCY:90ms
TXNID:117691 | STATUS:REJECTED | LATENCY:198ms
TXNID:294442 | STATUS:FAILURE | LATENCY:172ms
TXNID:454978 | STATUS:PENDING | LATENCY:28ms
TXNID:752165 | STATUS:FAILURE | LATENCY:53ms
TXNID:312121 | STATUS:PENDING | LATENCY:69ms
TXNID:813087 | STATUS:PENDING | LATENCY:33ms
TXNID:338988 | STATUS:SUCCESS | LATENCY:193ms
TXNID:595075 | STATUS:PENDING | LATENCY:180ms
TXNID:654632 | STATUS:REJECTED | LATENCY:175ms
TXNID:332877 | STATUS:FAILURE | LATENCY:54ms
TXNID:78799 | STATUS:FAILURE | LATENCY:179ms
TXNID:891891 | STATUS:FAILURE | LATENCY:27ms
TXNID:367786 | STATUS:SUCCESS | LATENCY:83ms
TXNID:749876 | STATUS:REJECTED | LATENCY:66ms
TXNID:530537 | STATUS:FAILURE | LATENCY:101ms
TXNID:180865 | STATUS:PENDING | LATENCY:98ms
TXNID:814113 | STATUS:REJECTED | LATENCY:65ms
TXNID:576195 | STATUS:REJECTED | LATENCY:66ms
TXNID:778103 | STATUS:SUCCESS | LATENCY:86ms
TXNID:501236 | STATUS:REJECTED | LATENCY:135ms
TXNID:952845 | STATUS:REJECTED | LATENCY:192ms
TXNID:880018 | STATUS:SUCCESS | LATENCY:67ms
TXNID:314547 | STATUS:PENDING | LATENCY:193ms
TXNID:819274 | STATUS:REJECTED | LATENCY:8ms
TXNID:273562 | STATUS:REJECTED | LATENCY:21ms
TXNID:8030 | STATUS:REJECTED | LATENCY:93ms
TXNID:571851 | STATUS:SUCCESS | LATENCY:32ms
TXNID:704308 | STATUS:PENDING | LATENCY:149ms
TXNID:193545 | STATUS:SUCCESS | LATENCY:86ms
TXNID:795336 | STATUS:SUCCESS | LATENCY:66ms
TXNID:362333 | STATUS:FAILURE | LATENCY:8ms
TXNID:673436 | STATUS:SUCCESS | LATENCY:171ms
TXNID:821598 | STATUS:REJECTED | LATENCY:62ms
TXNID:625079 | STATUS:PENDING | LATENCY:194ms
TXNID:31928 | STATUS:SUCCESS | LATENCY:115ms
TXNID:900598 | STATUS:FAILURE | LATENCY:149ms
TXNID:268669 | STATUS:PENDING | LATENCY:160ms
TXNID:821144 | STATUS:REJECTED | LATENCY:79ms
TXNID:372172 | STATUS:FAILURE | LATENCY:168ms
TXNID:321393 | STATUS:FAILURE | LATENCY:170ms
TXNID:981552 | STATUS:SUCCESS | LATENCY:155ms
TXNID:896423 | STATUS:FAILURE | LATENCY:72ms
TXNID:367936 | STATUS:REJECTED | LATENCY:145ms
TXNID:913620 | STATUS:SUCCESS | LATENCY:98ms
TXNID:838265 | STATUS:FAILURE | LATENCY:132ms
TXNID:369540 | STATUS:FAILURE | LATENCY:109ms
TXNID:954507 | STATUS:FAILURE | LATENCY:130ms
TXNID:794420 | STATUS:PENDING | LATENCY:154ms
TXNID:149629 | STATUS:FAILURE | LATENCY:48ms
TXNID:849328 | STATUS:SUCCESS | LATENCY:98ms
TXNID:858365 | STATUS:FAILURE | LATENCY:1ms
TXNID:924437 | STATUS:FAILURE | LATENCY:137ms
TXNID:549394 | STATUS:SUCCESS | LATENCY:132ms
TXNID:286781 | STATUS:SUCCESS | LATENCY:105ms
TXNID:820888 | STATUS:SUCCESS | LATENCY:0ms
TXNID:109842 | STATUS:SUCCESS | LATENCY:42ms
TXNID:62735 | STATUS:FAILURE | LATENCY:148ms
TXNID:668432 | STATUS:FAILURE | LATENCY:69ms
TXNID:160376 | STATUS:REJECTED | LATENCY:104ms
TXNID:727977 | STATUS:SUCCESS | LATENCY:166ms
TXNID:411844 | STATUS:SUCCESS | LATENCY:28ms
TXNID:932338 | STATUS:REJECTED | LATENCY:71ms
TXNID:185155 | STATUS:PENDING | LATENCY:2ms
TXNID:574702 | STATUS:REJECTED | LATENCY:35ms
TXNID:660976 | STATUS:FAILURE | LATENCY:139ms
TXNID:419507 | STATUS:SUCCESS | LATENCY:134ms
TXNID:370929 | STATUS:SUCCESS | LATENCY:198ms
TXNID:791767 | STATUS:FAILURE | LATENCY:131ms
TXNID:131082 | STATUS:FAILURE | LATENCY:27ms
TXNID:583072 | STATUS:SUCCESS | LATENCY:94ms
TXNID:203069 | STATUS:FAILURE | LATENCY:153ms
TXNID:462711 | STATUS:REJECTED | LATENCY:173ms
TXNID:469715 | STATUS:SUCCESS | LATENCY:137ms
TXNID:390279 | STATUS:FAILURE | LATENCY:124ms
TXNID:648006 | STATUS:FAILURE | LATENCY:179ms
TXNID:879702 | STATUS:PENDING | LATENCY:1ms
TXNID:724166 | STATUS:PENDING | LATENCY:125ms
TXNID:650646 | STATUS:SUCCESS | LATENCY:161ms
TXNID:948355 | STATUS:SUCCESS | LATENCY:168ms
TXNID:665290 | STATUS:PENDING | LATENCY:88ms
TXNID:432580 | STATUS:PENDING | LATENCY:108ms
TXNID:511928 | STATUS:PENDING | LATENCY:71ms
TXNID:674890 | STATUS:SUCCESS | LATENCY:136ms
TXNID:43879 | STATUS:REJECTED | LATENCY:155ms
TXNID:807306 | STATUS:SUCCESS | LATENCY:95ms
TXNID:559637 | STATUS:REJECTED | LATENCY:22ms
TXNID:237727 | STATUS:SUCCESS | LATENCY:59ms
TXNID:558214 | STATUS:SUCCESS | LATENCY:139ms
TXNID:323260 | STATUS:PENDING | LATENCY:163ms
TXNID:975181 | STATUS:SUCCESS | LATENCY:180ms
TXNID:305558 | STATUS:FAILURE | LATENCY:131ms
TXNID:625627 | STATUS:REJECTED | LATENCY:82ms
TXNID:112561 | STATUS:FAILURE | LATENCY:134ms
TXNID:856330 | STATUS:PENDING | LATENCY:158ms
TXNID:544319 | STATUS:PENDING | LATENCY:112ms
TXNID:937881 | STATUS:REJECTED | LATENCY:105ms
TXNID:280893 | STATUS:PENDING | LATENCY:52ms
TXNID:5824 | STATUS:PENDING | LATENCY:108ms
TXNID:237355 | STATUS:PENDING | LATENCY:159ms
TXNID:949036 | STATUS:FAILURE | LATENCY:177ms
TXNID:300132 | STATUS:FAILURE | LATENCY:21ms
TXNID:71119 | STATUS:SUCCESS | LATENCY:115ms
TXNID:857357 | STATUS:PENDING | LATENCY:102ms
TXNID:377714 | STATUS:FAILURE | LATENCY:173ms
TXNID:820284 | STATUS:FAILURE | LATENCY:31ms
TXNID:570036 | STATUS:REJECTED | LATENCY:64ms
TXNID:941156 | STATUS:SUCCESS | LATENCY:109ms
TXNID:16697 | STATUS:FAILURE | LATENCY:108ms
TXNID:172421 | STATUS:SUCCESS | LATENCY:62ms
TXNID:723239 | STATUS:REJECTED | LATENCY:95ms
TXNID:322356 | STATUS:REJECTED | LATENCY:30ms
TXNID:333816 | STATUS:FAILURE | LATENCY:159ms
TXNID:942894 | STATUS:FAILURE | LATENCY:118ms
TXNID:632993 | STATUS:FAILURE | LATENCY:59ms
TXNID:318868 | STATUS:SUCCESS | LATENCY:122ms
TXNID:301485 | STATUS:REJECTED | LATENCY:133ms
TXNID:630312 | STATUS:REJECTED | LATENCY:142ms
TXNID:725172 | STATUS:REJECTED | LATENCY:175ms
TXNID:301295 | STATUS:SUCCESS | LATENCY:169ms
TXNID:898773 | STATUS:PENDING | LATENCY:20ms
TXNID:324980 | STATUS:SUCCESS | LATENCY:122ms
TXNID:152998 | STATUS:PENDING | LATENCY:190ms
TXNID:229782 | STATUS:SUCCESS | LATENCY:111ms
TXNID:521180 | STATUS:FAILURE | LATENCY:126ms
TXNID:625090 | STATUS:FAILURE | LATENCY:8ms
TXNID:474189 | STATUS:PENDING | LATENCY:97ms
TXNID:310042 | STATUS:REJECTED | LATENCY:137ms
TXNID:1024 | STATUS:REJECTED | LATENCY:57ms
TXNID:512740 | STATUS:SUCCESS | LATENCY:157ms
TXNID:888201 | STATUS:FAILURE | LATENCY:173ms
TXNID:100684 | STATUS:PENDING | LATENCY:46ms
TXNID:398259 | STATUS:FAILURE | LATENCY:175ms
TXNID:565569 | STATUS:FAILURE | LATENCY:27ms
TXNID:131932 | STATUS:SUCCESS | LATENCY:170ms
TXNID:394854 | STATUS:SUCCESS | LATENCY:106ms
TXNID:41182 | STATUS:REJECTED | LATENCY:105ms
TXNID:186353 | STATUS:REJECTED | LATENCY:119ms
TXNID:78979 | STATUS:SUCCESS | LATENCY:181ms
TXNID:782515 | STATUS:FAILURE | LATENCY:62ms
TXNID:920823 | STATUS:REJECTED | LATENCY:170ms
TXNID:720192 | STATUS:PENDING | LATENCY:22ms
TXNID:196433 | STATUS:PENDING | LATENCY:112ms
TXNID:164368 | STATUS:REJECTED | LATENCY:77ms
TXNID:557907 | STATUS:REJECTED | LATENCY:35ms
TXNID:447665 | STATUS:FAILURE | LATENCY:79ms
TXNID:985507 | STATUS:SUCCESS | LATENCY:16ms
TXNID:836818 | STATUS:FAILURE | LATENCY:84ms
TXNID:698002 | STATUS:REJECTED | LATENCY:18ms
TXNID:397581 | STATUS:FAILURE | LATENCY:105ms
TXNID:146117 | STATUS:SUCCESS | LATENCY:13ms
TXNID:842055 | STATUS:SUCCESS | LATENCY:18ms
TXNID:527733 | STATUS:REJECTED | LATENCY:13ms
TXNID:746618 | STATUS:FAILURE | LATENCY:99ms
TXNID:265266 | STATUS:FAILURE | LATENCY:110ms
TXNID:797762 | STATUS:REJECTED | LATENCY:80ms
TXNID:491881 | STATUS:REJECTED | LATENCY:193ms
TXNID:98944 | STATUS:PENDING | LATENCY:122ms
TXNID:972935 | STATUS:REJECTED | LATENCY:198ms
TXNID:114567 | STATUS:SUCCESS | LATENCY:62ms
TXNID:628592 | STATUS:FAILURE | LATENCY:43ms
TXNID:980549 | STATUS:FAILURE | LATENCY:48ms
TXNID:95024 | STATUS:PENDING | LATENCY:162ms
TXNID:404415 | STATUS:PENDING | LATENCY:19ms
TXNID:634765 | STATUS:PENDING | LATENCY:48ms
TXNID:554265 | STATUS:SUCCESS | LATENCY:82ms
TXNID:839245 | STATUS:REJECTED | LATENCY:132ms
TXNID:649996 | STATUS:PENDING | LATENCY:145ms
TXNID:963489 | STATUS:REJECTED | LATENCY:118ms
TXNID:650617 | STATUS:REJECTED | LATENCY:179ms
TXNID:463635 | STATUS:PENDING | LATENCY:155ms
TXNID:470042 | STATUS:PENDING | LATENCY:71ms
TXNID:409229 | STATUS:PENDING | LATENCY:108ms
TXNID:304833 | STATUS:SUCCESS | LATENCY:144ms
TXNID:812209 | STATUS:REJECTED | LATENCY:53ms
TXNID:791189 | STATUS:PENDING | LATENCY:110ms
TXNID:613523 | STATUS:PENDING | LATENCY:58ms
TXNID:881425 | STATUS:PENDING | LATENCY:66ms
TXNID:901606 | STATUS:PENDING | LATENCY:110ms
TXNID:399994 | STATUS:FAILURE | LATENCY:90ms
TXNID:145586 | STATUS:PENDING | LATENCY:98ms
TXNID:345542 | STATUS:SUCCESS | LATENCY:122ms
TXNID:252148 | STATUS:SUCCESS | LATENCY:119ms
TXNID:521314 | STATUS:REJECTED | LATENCY:167ms
TXNID:667872 | STATUS:PENDING | LATENCY:182ms
TXNID:566783 | STATUS:FAILURE | LATENCY:144ms
TXNID:833550 | STATUS:FAILURE | LATENCY:17ms
TXNID:633929 | STATUS:REJECTED | LATENCY:63ms
TXNID:787602 | STATUS:FAILURE | LATENCY:45ms
TXNID:898480 | STATUS:SUCCESS | LATENCY:17ms
TXNID:97798 | STATUS:REJECTED | LATENCY:184ms
TXNID:202201 | STATUS:PENDING | LATENCY:1ms
TXNID:452878 | STATUS:FAILURE | LATENCY:48ms
TXNID:12641 | STATUS:PENDING | LATENCY:8ms
TXNID:389790 | STATUS:PENDING | LATENCY:90ms
TXNID:315839 | STATUS:SUCCESS | LATENCY:192ms
TXNID:220043 | STATUS:FAILURE | LATENCY:145ms
TXNID:179576 | STATUS:REJECTED | LATENCY:72ms
TXNID:426867 | STATUS:FAILURE | LATENCY:62ms
TXNID:453872 | STATUS:REJECTED | LATENCY:130ms
TXNID:791752 | STATUS:REJECTED | LATENCY:139ms
TXNID:243520 | STATUS:REJECTED | LATENCY:10ms
TXNID:76705 | STATUS:PENDING | LATENCY:184ms
TXNID:200459 | STATUS:REJECTED | LATENCY:167ms
TXNID:69284 | STATUS:REJECTED | LATENCY:89ms
TXNID:404704 | STATUS:SUCCESS | LATENCY:186ms
TXNID:516700 | STATUS:FAILURE | LATENCY:84ms
TXNID:946505 | STATUS:FAILURE | LATENCY:199ms
TXNID:343858 | STATUS:FAILURE | LATENCY:145ms
TXNID:890538 | STATUS:FAILURE | LATENCY:169ms
TXNID:658057 | STATUS:FAILURE | LATENCY:133ms
TXNID:567496 | STATUS:PENDING | LATENCY:93ms
TXNID:549830 | STATUS:REJECTED | LATENCY:108ms
TXNID:864872 | STATUS:REJECTED | LATENCY:154ms
TXNID:587765 | STATUS:SUCCESS | LATENCY:166ms
TXNID:217269 | STATUS:SUCCESS | LATENCY:53ms
TXNID:460484 | STATUS:FAILURE | LATENCY:194ms
TXNID:858876 | STATUS:PENDING | LATENCY:141ms
TXNID:735030 | STATUS:SUCCESS | LATENCY:134ms
TXNID:314319 | STATUS:PENDING | LATENCY:53ms
TXNID:269162 | STATUS:PENDING | LATENCY:5ms
TXNID:990471 | STATUS:FAILURE | LATENCY:198ms
TXNID:738564 | STATUS:REJECTED | LATENCY:112ms
TXNID:835538 | STATUS:PENDING | LATENCY:63ms
TXNID:329139 | STATUS:FAILURE | LATENCY:78ms
TXNID:39896 | STATUS:REJECTED | LATENCY:57ms
TXNID:501883 | STATUS:SUCCESS | LATENCY:180ms
TXNID:400575 | STATUS:SUCCESS | LATENCY:24ms
TXNID:665017 | STATUS:SUCCESS | LATENCY:127ms
TXNID:110561 | STATUS:REJECTED | LATENCY:20ms
TXNID:374212 | STATUS:SUCCESS | LATENCY:187ms
TXNID:741772 | STATUS:SUCCESS | LATENCY:71ms
TXNID:223668 | STATUS:REJECTED | LATENCY:34ms
TXNID:478874 | STATUS:REJECTED | LATENCY:150ms
TXNID:445935 | STATUS:FAILURE | LATENCY:94ms
TXNID:336832 | STATUS:FAILURE | LATENCY:56ms
TXNID:247657 | STATUS:REJECTED | LATENCY:145ms
TXNID:797598 | STATUS:REJECTED | LATENCY:43ms
TXNID:39642 | STATUS:PENDING | LATENCY:49ms
TXNID:436552 | STATUS:SUCCESS | LATENCY:160ms
TXNID:3773 | STATUS:REJECTED | LATENCY:13ms
TXNID:739749 | STATUS:PENDING | LATENCY:27ms
TXNID:278743 | STATUS:REJECTED | LATENCY:71ms
TXNID:631830 | STATUS:REJECTED | LATENCY:133ms
TXNID:705381 | STATUS:FAILURE | LATENCY:5ms
TXNID:673154 | STATUS:REJECTED | LATENCY:10ms
TXNID:934972 | STATUS:PENDING | LATENCY:39ms
TXNID:366096 | STATUS:FAILURE | LATENCY:17ms
TXNID:831612 | STATUS:PENDING | LATENCY:172ms
TXNID:640995 | STATUS:SUCCESS | LATENCY:181ms
TXNID:30730 | STATUS:FAILURE | LATENCY:117ms
TXNID:564764 | STATUS:PENDING | LATENCY:10ms
TXNID:145756 | STATUS:PENDING | LATENCY:102ms
TXNID:54116 | STATUS:FAILURE | LATENCY:191ms
TXNID:63790 | STATUS:REJECTED | LATENCY:160ms
TXNID:744874 | STATUS:SUCCESS | LATENCY:153ms
TXNID:594071 | STATUS:SUCCESS | LATENCY:56ms
TXNID:476478 | STATUS:PENDING | LATENCY:39ms
TXNID:35495 | STATUS:FAILURE | LATENCY:18ms
TXNID:34193 | STATUS:REJECTED | LATENCY:66ms
TXNID:2737 | STATUS:PENDING | LATENCY:27ms
TXNID:307088 | STATUS:PENDING | LATENCY:53ms
TXNID:648928 | STATUS:PENDING | LATENCY:182ms
TXNID:76576 | STATUS:SUCCESS | LATENCY:171ms
TXNID:56481 | STATUS:PENDING | LATENCY:133ms
TXNID:325136 | STATUS:REJECTED | LATENCY:184ms
TXNID:746274 | STATUS:REJECTED | LATENCY:182ms
TXNID:655381 | STATUS:FAILURE | LATENCY:49ms
TXNID:381026 | STATUS:FAILURE | LATENCY:174ms
TXNID:525076 | STATUS:FAILURE | LATENCY:177ms
TXNID:505527 | STATUS:PENDING | LATENCY:133ms
TXNID:176825 | STATUS:SUCCESS | LATENCY:38ms
TXNID:301495 | STATUS:PENDING | LATENCY:123ms
TXNID:291061 | STATUS:PENDING | LATENCY:81ms
TXNID:518741 | STATUS:FAILURE | LATENCY:37ms
TXNID:38808 | STATUS:REJECTED | LATENCY:60ms
TXNID:545906 | STATUS:SUCCESS | LATENCY:147ms
TXNID:583076 | STATUS:PENDING | LATENCY:85ms
TXNID:443474 | STATUS:REJECTED | LATENCY:56ms
TXNID:486796 | STATUS:REJECTED | LATENCY:143ms
TXNID:12550 | STATUS:REJECTED | LATENCY:153ms
TXNID:604699 | STATUS:SUCCESS | LATENCY:36ms
TXNID:582334 | STATUS:SUCCESS | LATENCY:31ms
TXNID:319648 | STATUS:FAILURE | LATENCY:180ms
TXNID:81750 | STATUS:SUCCESS | LATENCY:110ms
TXNID:303692 | STATUS:REJECTED | LATENCY:84ms
TXNID:625660 | STATUS:PENDING | LATENCY:122ms
TXNID:606262 | STATUS:PENDING | LATENCY:149ms
TXNID:999589 | STATUS:REJECTED | LATENCY:143ms
TXNID:97970 | STATUS:SUCCESS | LATENCY:124ms
TXNID:244852 | STATUS:PENDING | LATENCY:51ms
TXNID:761638 | STATUS:SUCCESS | LATENCY:132ms
TXNID:827505 | STATUS:REJECTED | LATENCY:195ms
TXNID:688372 | STATUS:PENDING | LATENCY:80ms
TXNID:674109 | STATUS:FAILURE | LATENCY:1ms
TXNID:971611 | STATUS:FAILURE | LATENCY:24ms
TXNID:659165 | STATUS:SUCCESS | LATENCY:0ms
TXNID:602991 | STATUS:REJECTED | LATENCY:4ms
TXNID:614618 | STATUS:SUCCESS | LATENCY:6ms
TXNID:684990 | STATUS:PENDING | LATENCY:25ms
TXNID:316236 | STATUS:SUCCESS | LATENCY:107ms
TXNID:368391 | STATUS:SUCCESS | LATENCY:38ms
TXNID:39450 | STATUS:FAILURE | LATENCY:47ms
TXNID:57042 | STATUS:SUCCESS | LATENCY:197ms
TXNID:741761 | STATUS:PENDING | LATENCY:129ms
TXNID:484285 | STATUS:REJECTED | LATENCY:157ms
TXNID:973474 | STATUS:PENDING | LATENCY:122ms
TXNID:190046 | STATUS:FAILURE | LATENCY:117ms
TXNID:981826 | STATUS:REJECTED | LATENCY:122ms
TXNID:47341 | STATUS:PENDING | LATENCY:84ms
TXNID:374329 | STATUS:FAILURE | LATENCY:30ms
TXNID:883712 | STATUS:FAILURE | LATENCY:55ms
TXNID:665921 | STATUS:REJECTED | LATENCY:52ms
TXNID:537068 | STATUS:REJECTED | LATENCY:29ms
TXNID:93428 | STATUS:FAILURE | LATENCY:110ms
TXNID:193883 | STATUS:SUCCESS | LATENCY:52ms
TXNID:176173 | STATUS:PENDING | LATENCY:37ms
TXNID:983448 | STATUS:FAILURE | LATENCY:155ms
TXNID:355030 | STATUS:PENDING | LATENCY:172ms
TXNID:429699 | STATUS:PENDING | LATENCY:119ms
TXNID:394478 | STATUS:SUCCESS | LATENCY:74ms
TXNID:943517 | STATUS:FAILURE | LATENCY:69ms
TXNID:380389 | STATUS:PENDING | LATENCY:68ms
TXNID:642958 | STATUS:REJECTED | LATENCY:146ms
TXNID:220195 | STATUS:PENDING | LATENCY:95ms
TXNID:589738 | STATUS:SUCCESS | LATENCY:95ms
TXNID:368772 | STATUS:FAILURE | LATENCY:4ms
TXNID:134648 | STATUS:SUCCESS | LATENCY:117ms
TXNID:58381 | STATUS:PENDING | LATENCY:170ms
TXNID:345527 | STATUS:REJECTED | LATENCY:107ms
TXNID:296277 | STATUS:PENDING | LATENCY:142ms
TXNID:608693 | STATUS:REJECTED | LATENCY:28ms
TXNID:719751 | STATUS:PENDING | LATENCY:151ms
TXNID:133196 | STATUS:SUCCESS | LATENCY:31ms
TXNID:242380 | STATUS:PENDING | LATENCY:182ms
TXNID:490655 | STATUS:SUCCESS | LATENCY:47ms
TXNID:393342 | STATUS:SUCCESS | LATENCY:15ms
TXNID:243078 | STATUS:FAILURE | LATENCY:171ms
TXNID:589722 | STATUS:SUCCESS | LATENCY:25ms
TXNID:479010 | STATUS:PENDING | LATENCY:26ms
TXNID:627709 | STATUS:SUCCESS | LATENCY:173ms
TXNID:381311 | STATUS:PENDING | LATENCY:160ms
TXNID:896626 | STATUS:SUCCESS | LATENCY:131ms
TXNID:708063 | STATUS:SUCCESS | LATENCY:2ms
TXNID:771376 | STATUS:REJECTED | LATENCY:120ms
TXNID:379527 | STATUS:PENDING | LATENCY:44ms
TXNID:858458 | STATUS:SUCCESS | LATENCY:199ms
TXNID:809179 | STATUS:PENDING | LATENCY:106ms
TXNID:260889 | STATUS:SUCCESS | LATENCY:65ms
TXNID:122922 | STATUS:FAILURE | LATENCY:192ms
TXNID:986471 | STATUS:SUCCESS | LATENCY:86ms
TXNID:805780 | STATUS:FAILURE | LATENCY:158ms
TXNID:932616 | STATUS:REJECTED | LATENCY:58ms
TXNID:100015 | STATUS:PENDING | LATENCY:56ms
TXNID:811453 | STATUS:REJECTED | LATENCY:155ms
TXNID:474481 | STATUS:FAILURE | LATENCY:119ms
TXNID:76061 | STATUS:FAILURE | LATENCY:37ms
TXNID:315373 | STATUS:REJECTED | LATENCY:188ms
TXNID:473118 | STATUS:SUCCESS | LATENCY:38ms
TXNID:473058 | STATUS:REJECTED | LATENCY:181ms
TXNID:355052 | STATUS:FAILURE | LATENCY:59ms
TXNID:368236 | STATUS:SUCCESS | LATENCY:170ms
TXNID:277107 | STATUS:SUCCESS | LATENCY:171ms
TXNID:507085 | STATUS:SUCCESS | LATENCY:51ms
TXNID:343384 | STATUS:FAILURE | LATENCY:69ms
TXNID:249899 | STATUS:PENDING | LATENCY:85ms
TXNID:269532 | STATUS:FAILURE | LATENCY:139ms
TXNID:807628 | STATUS:PENDING | LATENCY:15ms
TXNID:780266 | STATUS:REJECTED | LATENCY:52ms
TXNID:382123 | STATUS:PENDING | LATENCY:87ms
TXNID:729532 | STATUS:SUCCESS | LATENCY:18ms
TXNID:942758 | STATUS:SUCCESS | LATENCY:87ms
TXNID:486992 | STATUS:PENDING | LATENCY:137ms
TXNID:582268 | STATUS:FAILURE | LATENCY:183ms
TXNID:869337 | STATUS:PENDING | LATENCY:194ms
TXNID:968902 | STATUS:SUCCESS | LATENCY:160ms
TXNID:636950 | STATUS:FAILURE | LATENCY:126ms
TXNID:66281 | STATUS:PENDING | LATENCY:42ms
TXNID:420371 | STATUS:REJECTED | LATENCY:172ms
TXNID:275522 | STATUS:FAILURE | LATENCY:76ms
TXNID:17960 | STATUS:FAILURE | LATENCY:21ms
TXNID:458345 | STATUS:PENDING | LATENCY:143ms
TXNID:314455 | STATUS:SUCCESS | LATENCY:54ms
TXNID:982893 | STATUS:REJECTED | LATENCY:106ms
TXNID:910734 | STATUS:REJECTED | LATENCY:16ms
TXNID:483362 | STATUS:REJECTED | LATENCY:109ms
TXNID:873859 | STATUS:FAILURE | LATENCY:17ms
TXNID:279908 | STATUS:FAILURE | LATENCY:6ms
TXNID:558067 | STATUS:REJECTED | LATENCY:199ms
TXNID:879775 | STATUS:FAILURE | LATENCY:176ms
TXNID:115905 | STATUS:REJECTED | LATENCY:65ms
TXNID:984768 | STATUS:REJECTED | LATENCY:54ms
TXNID:101151 | STATUS:SUCCESS | LATENCY:148ms
TXNID:264169 | STATUS:PENDING | LATENCY:198ms
TXNID:284683 | STATUS:SUCCESS | LATENCY:146ms
TXNID:941708 | STATUS:FAILURE | LATENCY:108ms
TXNID:474163 | STATUS:PENDING | LATENCY:45ms
TXNID:257808 | STATUS:PENDING | LATENCY:41ms
TXNID:976891 | STATUS:REJECTED | LATENCY:84ms
TXNID:187553 | STATUS:PENDING | LATENCY:145ms
TXNID:523450 | STATUS:FAILURE | LATENCY:153ms
TXNID:922734 | STATUS:REJECTED | LATENCY:20ms
TXNID:389266 | STATUS:FAILURE | LATENCY:142ms
TXNID:673167 | STATUS:SUCCESS | LATENCY:67ms
TXNID:613885 | STATUS:SUCCESS | LATENCY:121ms
TXNID:960226 | STATUS:SUCCESS | LATENCY:100ms
TXNID:361134 | STATUS:SUCCESS | LATENCY:34ms
TXNID:792563 | STATUS:SUCCESS | LATENCY:28ms
TXNID:760812 | STATUS:FAILURE | LATENCY:67ms
TXNID:443932 | STATUS:FAILURE | LATENCY:188ms
TXNID:875934 | STATUS:PENDING | LATENCY:29ms
TXNID:389127 | STATUS:FAILURE | LATENCY:188ms
TXNID:913157 | STATUS:FAILURE | LATENCY:52ms
TXNID:555476 | STATUS:FAILURE | LATENCY:4ms
TXNID:960475 | STATUS:REJECTED | LATENCY:66ms
TXNID:234414 | STATUS:PENDING | LATENCY:97ms
TXNID:82166 | STATUS:PENDING | LATENCY:87ms
TXNID:735883 | STATUS:SUCCESS | LATENCY:41ms
TXNID:190916 | STATUS:SUCCESS | LATENCY:168ms
TXNID:183295 | STATUS:PENDING | LATENCY:140ms
TXNID:682798 | STATUS:PENDING | LATENCY:81ms
TXNID:686218 | STATUS:SUCCESS | LATENCY:112ms
TXNID:573818 | STATUS:SUCCESS | LATENCY:20ms
TXNID:554984 | STATUS:REJECTED | LATENCY:116ms
TXNID:355381 | STATUS:FAILURE | LATENCY:32ms
TXNID:541275 | STATUS:FAILURE | LATENCY:61ms
TXNID:224244 | STATUS:PENDING | LATENCY:95ms
TXNID:145526 | STATUS:SUCCESS | LATENCY:45ms
TXNID:875107 | STATUS:FAILURE | LATENCY:46ms
TXNID:88121 | STATUS:PENDING | LATENCY:131ms
TXNID:221411 | STATUS:SUCCESS | LATENCY:38ms
TXNID:152986 | STATUS:SUCCESS | LATENCY:15ms
TXNID:981872 | STATUS:SUCCESS | LATENCY:135ms
TXNID:889539 | STATUS:REJECTED | LATENCY:113ms
TXNID:605867 | STATUS:REJECTED | LATENCY:93ms
TXNID:2338 | STATUS:FAILURE | LATENCY:94ms
TXNID:334167 | STATUS:FAILURE | LATENCY:72ms
